alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.HOME.0017	ремонт и инструменты	ru-RU	ремонт и инструменты	browse_node	BN.HOME.REPAIR_TOOLS	55	contains		active	repair intent
AL.HOME.0018	сантехника	ru-RU	сантехника	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0019	смеситель	ru-RU	смеситель	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0020	кран	ru-RU	кран	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0021	душ	ru-RU	душ	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0022	унитаз	ru-RU	унитаз	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0023	раковина	ru-RU	раковина	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0024	ванна	ru-RU	ванна	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0025	трубы	ru-RU	трубы	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0026	фитинги	ru-RU	фитинги	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0027	фильтр для воды	ru-RU	фильтр для воды	browse_node	BN.HOME.PLUMBING	65	contains		active	plumbing
AL.HOME.0028	дача	ru-RU	дача	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0029	сад	ru-RU	сад	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0030	огород	ru-RU	огород	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0031	садовый инвентарь	ru-RU	садовый инвентарь	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0032	полив	ru-RU	полив	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0033	шланг	ru-RU	шланг	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0034	газон	ru-RU	газон	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0035	теплица	ru-RU	теплица	browse_node	BN.HOME.GARDEN	60	contains		active	garden
AL.HOME.0036	мебель	ru-RU	мебель	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0037	диван	ru-RU	диван	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0038	кровать	ru-RU	кровать	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0039	шкаф	ru-RU	шкаф	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0040	комод	ru-RU	комод	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0041	тумба	ru-RU	тумба	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0042	стол	ru-RU	стол	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0043	стул	ru-RU	стул	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0044	кресло	ru-RU	кресло	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0045	матрас	ru-RU	матрас	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0046	гардероб	ru-RU	гардероб	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0047	прихожая мебель	ru-RU	прихожая мебель	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0048	полка	ru-RU	полка	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0049	стеллаж	ru-RU	стеллаж	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0050	кухонный гарнитур	ru-RU	кухонный гарнитур	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0051	детская кроватка	ru-RU	детская кроватка	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0052	письменный стол	ru-RU	письменный стол	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0053	офисное кресло	ru-RU	офисное кресло	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0054	раскладной диван	ru-RU	раскладной диван	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0055	кресло мешок	ru-RU	кресло мешок	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0056	шкаф купе	ru-RU	шкаф купе	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0057	тумба под тв	ru-RU	тумба под тв	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0058	журнальный столик	ru-RU	журнальный столик	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0059	кровать двуспальная	ru-RU	кровать двуспальная	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0060	кровать односпальная	ru-RU	кровать односпальная	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0061	кровать чердак	ru-RU	кровать чердак	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0062	модульная мебель	ru-RU	модульная мебель	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0063	компьютерный стол	ru-RU	компьютерный стол	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0064	прикроватная тумба	ru-RU	прикроватная тумба	browse_node	BN.HOME.FURNITURE	70	contains		active	furniture
AL.HOME.0065	текстиль	ru-RU	текстиль	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0066	постельное белье	ru-RU	постельное белье	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0067	постельное бельё	ru-RU	постельное белье	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0068	комплект постельного белья	ru-RU	комплект постельного белья	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0069	подушка	ru-RU	подушка	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0070	одеяло	ru-RU	одеяло	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0071	наматрасник	ru-RU	наматрасник	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0072	плед	ru-RU	плед	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0073	покрывало	ru-RU	покрывало	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0074	полотенце	ru-RU	полотенце	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0075	полотенца	ru-RU	полотенца	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0076	махровое полотенце	ru-RU	махровое полотенце	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0077	халат	ru-RU	халат	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0078	шторы	ru-RU	шторы	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0079	тюль	ru-RU	тюль	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0080	жалюзи	ru-RU	жалюзи	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0081	ковер	ru-RU	ковер	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0082	ковёр	ru-RU	ковер	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0083	коврик	ru-RU	коврик	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0084	скатерть	ru-RU	скатерть	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0085	салфетки	ru-RU	салфетки	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0086	декоративные подушки	ru-RU	декоративные подушки	browse_node	BN.HOME.TEXTILES	68	contains		active	textiles
AL.HOME.0087	хранение	ru-RU	хранение	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0088	органайзер	ru-RU	органайзер	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0089	органайзеры	ru-RU	органайзеры	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0090	контейнер	ru-RU	контейнер	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0091	контейнеры	ru-RU	контейнеры	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0092	коробка	ru-RU	коробка	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0093	коробки	ru-RU	коробки	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0094	ящик для хранения	ru-RU	ящик для хранения	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0095	система хранения	ru-RU	система хранения	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0096	вакуумные пакеты	ru-RU	вакуумные пакеты	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0097	вешалка	ru-RU	вешалка	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0098	вешалки	ru-RU	вешалки	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0099	плечики	ru-RU	плечики	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0100	корзина для белья	ru-RU	корзина для белья	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0101	корзины для хранения	ru-RU	корзины для хранения	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0102	ящики	ru-RU	ящики	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0103	банки для хранения	ru-RU	банки для хранения	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0104	контейнер для еды	ru-RU	контейнер для еды	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0105	лоток	ru-RU	лоток	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0106	подставка	ru-RU	подставка	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0107	держатель	ru-RU	держатель	browse_node	BN.HOME.STORAGE	62	contains		active	storage
AL.HOME.0108	освещение	ru-RU	освещение	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0109	люстра	ru-RU	люстра	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0110	светильник	ru-RU	светильник	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0111	светильники	ru-RU	светильники	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0112	лампа	ru-RU	лампа	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0113	настольная лампа	ru-RU	настольная лампа	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0114	торшер	ru-RU	торшер	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0115	бра	ru-RU	бра	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0116	ночник	ru-RU	ночник	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0117	лампочка	ru-RU	лампочка	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0118	лампочки	ru-RU	лампочки	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0119	led лента	ru-RU	led лента	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0120	светодиодная лента	ru-RU	светодиодная лента	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0121	гирлянда	ru-RU	гирлянда	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0122	подсветка	ru-RU	подсветка	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0123	светильник потолочный	ru-RU	светильник потолочный	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0124	точечный светильник	ru-RU	точечный светильник	browse_node	BN.HOME.LIGHTING	70	contains		active	lighting
AL.HOME.0125	умная лампа	ru-RU	умная лампа	browse_node	BN.HOME.LIGHTING	60	contains		active	lighting
AL.HOME.0126	умная лампочка	ru-RU	умная лампочка	browse_node	BN.HOME.LIGHTING	60	contains		active	lighting
AL.HOME.0127	посуда	ru-RU	посуда	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0128	кастрюля	ru-RU	кастрюля	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0129	кастрюли	ru-RU	кастрюли	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0130	сковорода	ru-RU	сковорода	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0131	сковороды	ru-RU	сковороды	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0132	ковш	ru-RU	ковш	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0133	тарелки	ru-RU	тарелки	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0134	тарелка	ru-RU	тарелка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0135	кружка	ru-RU	кружка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0136	кружки	ru-RU	кружки	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0137	чашка	ru-RU	чашка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0138	чашки	ru-RU	чашки	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0139	бокалы	ru-RU	бокалы	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0140	стаканы	ru-RU	стаканы	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0141	фужеры	ru-RU	фужеры	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0142	столовые приборы	ru-RU	столовые приборы	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0143	ложка	ru-RU	ложка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0144	вилка	ru-RU	вилка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0145	ножи	ru-RU	ножи	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0146	нож кухонный	ru-RU	нож кухонный	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0147	набор ножей	ru-RU	набор ножей	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0148	разделочная доска	ru-RU	разделочная доска	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0149	форма для выпечки	ru-RU	форма для выпечки	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0150	формы для выпечки	ru-RU	формы для выпечки	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0151	противень	ru-RU	противень	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0152	сито	ru-RU	сито	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0153	дуршлаг	ru-RU	дуршлаг	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0154	терка	ru-RU	терка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0155	тёрка	ru-RU	терка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0156	миска	ru-RU	миска	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0157	миски	ru-RU	миски	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0158	контейнер для еды	ru-RU	контейнер для еды	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0159	бутылка для воды	ru-RU	бутылка для воды	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0160	термос	ru-RU	термос	browse_node	BN.HOME.KITCHEN_DINING	55	contains		active	kitchen_dining
AL.HOME.0161	термокружка	ru-RU	термокружка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0162	сковорода гриль	ru-RU	сковорода гриль	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0163	казан	ru-RU	казан	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0164	сотейник	ru-RU	сотейник	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0165	сервировка	ru-RU	сервировка	browse_node	BN.HOME.KITCHEN_DINING	70	contains		active	kitchen_dining
AL.HOME.0166	бытовая химия	ru-RU	бытовая химия	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0167	химия для дома	ru-RU	химия для дома	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0168	уборка	ru-RU	уборка	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0169	чистящее средство	ru-RU	чистящее средство	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0170	чистящие средства	ru-RU	чистящие средства	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0171	моющее средство	ru-RU	моющее средство	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0172	моющие средства	ru-RU	моющие средства	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0173	порошок стиральный	ru-RU	порошок стиральный	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0174	гель для стирки	ru-RU	гель для стирки	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0175	кондиционер для белья	ru-RU	кондиционер для белья	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0176	отбеливатель	ru-RU	отбеливатель	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0177	пятновыводитель	ru-RU	пятновыводитель	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0178	средство для мытья посуды	ru-RU	средство для мытья посуды	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0179	таблетки для посудомойки	ru-RU	таблетки для посудомойки	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0180	губки	ru-RU	губки	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0181	губка	ru-RU	губка	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0182	тряпка	ru-RU	тряпка	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0183	тряпки	ru-RU	тряпки	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0184	салфетки для уборки	ru-RU	салфетки для уборки	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0185	швабра	ru-RU	швабра	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0186	ведро	ru-RU	ведро	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0187	щетка	ru-RU	щетка	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0188	щётка	ru-RU	щетка	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0189	перчатки хозяйственные	ru-RU	перчатки хозяйственные	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0190	освежитель воздуха	ru-RU	освежитель воздуха	browse_node	BN.HOME.CLEANING	65	contains		active	cleaning
AL.HOME.0191	дрель	ru-RU	дрель	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0192	шуруповерт	ru-RU	шуруповерт	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0193	шуруповёрт	ru-RU	шуруповерт	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0194	перфоратор	ru-RU	перфоратор	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0195	болгарка	ru-RU	болгарка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0196	углошлифовальная машина	ru-RU	углошлифовальная машина	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0197	лобзик	ru-RU	лобзик	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0198	пила	ru-RU	пила	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0199	циркулярная пила	ru-RU	циркулярная пила	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0200	строительный фен	ru-RU	строительный фен	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0201	отвертка	ru-RU	отвертка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0202	отвёртка	ru-RU	отвертка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0203	набор отверток	ru-RU	набор отверток	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0204	набор отвёрток	ru-RU	набор отверток	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0205	молоток	ru-RU	молоток	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0206	ключ гаечный	ru-RU	ключ гаечный	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0207	разводной ключ	ru-RU	разводной ключ	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0208	пассатижи	ru-RU	пассатижи	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0209	плоскогубцы	ru-RU	плоскогубцы	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0210	рулетка	ru-RU	рулетка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0211	уровень	ru-RU	уровень	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0212	лазерный уровень	ru-RU	лазерный уровень	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0213	сверла	ru-RU	сверла	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0214	свёрла	ru-RU	сверла	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0215	биты	ru-RU	биты	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0216	саморезы	ru-RU	саморезы	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0217	гвозди	ru-RU	гвозди	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0218	дюбели	ru-RU	дюбели	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0219	крепеж	ru-RU	крепеж	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0220	крепёж	ru-RU	крепеж	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0221	клей строительный	ru-RU	клей строительный	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0222	герметик	ru-RU	герметик	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0223	краска	ru-RU	краска	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0224	лак	ru-RU	лак	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0225	шпаклевка	ru-RU	шпаклевка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0226	шпаклёвка	ru-RU	шпаклевка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0227	кисть	ru-RU	кисть	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0228	валик	ru-RU	валик	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0229	стремянка	ru-RU	стремянка	browse_node	BN.HOME.REPAIR_TOOLS	72	contains		active	repair_tools
AL.HOME.0230	смеситель для кухни	ru-RU	смеситель для кухни	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0231	смеситель для ванной	ru-RU	смеситель для ванной	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0232	лейка для душа	ru-RU	лейка для душа	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0233	душевая стойка	ru-RU	душевая стойка	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
