alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.PETS.0026	корм для попугаев	ru-RU	корм для попугаев	browse_node	BN.PETS.FOOD	78	contains		active	pets food
AL.PETS.0027	корм для хомяка	ru-RU	корм для хомяка	browse_node	BN.PETS.FOOD	78	contains		active	pets food
AL.PETS.0028	корм для грызунов	ru-RU	корм для грызунов	browse_node	BN.PETS.FOOD	78	contains		active	pets food
AL.PETS.0029	кошачий корм	ru-RU	кошачий корм	browse_node	BN.PETS.FOOD	78	contains		active	pets food
AL.PETS.0030	собачий корм	ru-RU	собачий корм	browse_node	BN.PETS.FOOD	78	contains		active	pets food
AL.PETS.0031	Royal Canin корм	ru-RU	royal canin корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0032	корм Royal Canin	ru-RU	корм royal canin	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0033	Whiskas корм	ru-RU	whiskas корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0034	корм Whiskas	ru-RU	корм whiskas	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0035	Purina корм	ru-RU	purina корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0036	корм Purina	ru-RU	корм purina	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0037	Pro Plan корм	ru-RU	pro plan корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0038	корм Pro Plan	ru-RU	корм pro plan	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0039	Felix корм	ru-RU	felix корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0040	корм Felix	ru-RU	корм felix	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0041	Sheba корм	ru-RU	sheba корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0042	корм Sheba	ru-RU	корм sheba	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0043	Pedigree корм	ru-RU	pedigree корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0044	корм Pedigree	ru-RU	корм pedigree	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0045	Chappi корм	ru-RU	chappi корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0046	корм Chappi	ru-RU	корм chappi	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0047	Hill's корм	ru-RU	hill's корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0048	корм Hill's	ru-RU	корм hill's	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0049	Acana корм	ru-RU	acana корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0050	корм Acana	ru-RU	корм acana	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0051	Orijen корм	ru-RU	orijen корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0052	корм Orijen	ru-RU	корм orijen	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0053	Farmina корм	ru-RU	farmina корм	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0054	корм Farmina	ru-RU	корм farmina	browse_node	BN.PETS.FOOD	72	contains		active	pet food brand
AL.PETS.0055	наполнитель	ru-RU	наполнитель	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0056	наполнитель для кошачьего туалета	ru-RU	наполнитель для кошачьего туалета	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0057	кошачий наполнитель	ru-RU	кошачий наполнитель	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0058	комкующийся наполнитель	ru-RU	комкующийся наполнитель	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0059	силикагелевый наполнитель	ru-RU	силикагелевый наполнитель	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0060	лоток	ru-RU	лоток	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0061	кошачий лоток	ru-RU	кошачий лоток	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0062	туалет для кошек	ru-RU	туалет для кошек	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0063	пеленки для собак	ru-RU	пеленки для собак	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0064	пелёнки для собак	ru-RU	пеленки для собак	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0065	подстилка для собак	ru-RU	подстилка для собак	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0066	шампунь для собак	ru-RU	шампунь для собак	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0067	шампунь для кошек	ru-RU	шампунь для кошек	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0068	средство для мытья лап	ru-RU	средство для мытья лап	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0069	груминг	ru-RU	груминг	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0070	пуходерка	ru-RU	пуходерка	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0071	пуходёрка	ru-RU	пуходерка	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0072	расческа для собак	ru-RU	расческа для собак	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0073	когтерез	ru-RU	когтерез	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0074	когтёрез	ru-RU	когтерез	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0075	щетка для шерсти	ru-RU	щетка для шерсти	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0076	пакеты для уборки	ru-RU	пакеты для уборки	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0077	пакеты для какашек	ru-RU	пакеты для какашек	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0078	совок для наполнителя	ru-RU	совок для наполнителя	browse_node	BN.PETS.HYGIENE	72	contains		active	hygiene
AL.PETS.0079	ошейник	ru-RU	ошейник	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0080	ошейник для собак	ru-RU	ошейник для собак	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0081	ошейник для кошек	ru-RU	ошейник для кошек	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0082	поводок	ru-RU	поводок	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0083	поводок для собак	ru-RU	поводок для собак	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0084	рулетка поводок	ru-RU	рулетка поводок	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0085	шлейка	ru-RU	шлейка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0086	шлейка для кошек	ru-RU	шлейка для кошек	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0087	намордник	ru-RU	намордник	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0088	адресник	ru-RU	адресник	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0089	жетон адресник	ru-RU	жетон адресник	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0090	миска	ru-RU	миска	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0091	миска для собак	ru-RU	миска для собак	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0092	миска для кошек	ru-RU	миска для кошек	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0093	поилка	ru-RU	поилка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0094	автопоилка	ru-RU	автопоилка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0095	кормушка	ru-RU	кормушка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0096	лежанка	ru-RU	лежанка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0097	лежанка для собак	ru-RU	лежанка для собак	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0098	лежанка для кошек	ru-RU	лежанка для кошек	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0099	домик для кошки	ru-RU	домик для кошки	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0100	когтеточка	ru-RU	когтеточка	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0101	переноска	ru-RU	переноска	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0102	переноска для кошек	ru-RU	переноска для кошек	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0103	клетка для птиц	ru-RU	клетка для птиц	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0104	террариум	ru-RU	террариум	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0105	аквариум	ru-RU	аквариум	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0106	фильтр для аквариума	ru-RU	фильтр для аквариума	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0107	компрессор для аквариума	ru-RU	компрессор для аквариума	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0108	игрушка для собаки	ru-RU	игрушка для собаки	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0109	игрушка для кошки	ru-RU	игрушка для кошки	browse_node	BN.PETS.ACCESSORIES	70	contains		active	accessories
AL.PETS.0110	ветаптека	ru-RU	ветаптека	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0111	веттовары	ru-RU	веттовары	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0112	капли от блох	ru-RU	капли от блох	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0113	ошейник от блох	ru-RU	ошейник от блох	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0114	таблетки от глистов для кошек	ru-RU	таблетки от глистов для кошек	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0115	таблетки от глистов для собак	ru-RU	таблетки от глистов для собак	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0116	средство от клещей	ru-RU	средство от клещей	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0117	спрей от клещей	ru-RU	спрей от клещей	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0118	витамины для кошек	ru-RU	витамины для кошек	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0119	витамины для собак	ru-RU	витамины для собак	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0120	паста для выведения шерсти	ru-RU	паста для выведения шерсти	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0121	зубная паста для собак	ru-RU	зубная паста для собак	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0122	щетка для зубов собаки	ru-RU	щетка для зубов собаки	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0123	пеленки после операции	ru-RU	пеленки после операции	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0124	бинт	ru-RU	бинт	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0125	перевязочный материал для животных	ru-RU	перевязочный материал для животных	browse_node	BN.PETS.HEALTH	74	contains		active	pet health/vet goods
AL.PETS.0126	витамин d3	ru-RU	витамин d3	canonical	BEAUTY.HEALTH	90	contains		active	human supplements -> BEAUTY.HEALTH
AL.PETS.0127	омега 3	ru-RU	омега 3	canonical	BEAUTY.HEALTH	90	contains		active	human supplements -> BEAUTY.HEALTH
AL.PETS.0128	магний цитрат	ru-RU	магний цитрат	canonical	BEAUTY.HEALTH	90	contains		active	human supplements -> BEAUTY.HEALTH
AL.PETS.0129	коллаген	ru-RU	коллаген	canonical	BEAUTY.HEALTH	90	contains		active	human supplements -> BEAUTY.HEALTH
AL.PETS.0130	шампунь loreal	ru-RU	шампунь loreal	canonical	BEAUTY.HAIRCARE	88	contains		active	human haircare -> BEAUTY.HAIRCARE
AL.PETS.0131	шампунь для волос	ru-RU	шампунь для волос	canonical	BEAUTY.HAIRCARE	88	contains		active	human haircare -> BEAUTY.HAIRCARE
AL.PETS.0132	бальзам для волос	ru-RU	бальзам для волос	canonical	BEAUTY.HAIRCARE	88	contains		active	human haircare -> BEAUTY.HAIRCARE
AL.PETS.0133	кондиционер для волос	ru-RU	кондиционер для волос	canonical	BEAUTY.HAIRCARE	88	contains		active	human haircare -> BEAUTY.HAIRCARE
AL.PETS.0134	корм для растений	ru-RU	корм для растений	canonical	HOME.GARDEN	60	contains		active	plant care not pets
AL.PETS.0135	удобрение	ru-RU	удобрение	canonical	HOME.GARDEN	60	contains		active	plant care not pets
AL.PETS.0136	грунт для растений	ru-RU	грунт для растений	canonical	HOME.GARDEN	60	contains		active	plant care not pets
AL.PETS.0137	еда	ru-RU	еда	canonical	FOOD.GROCERIES	70	contains		active	human food -> FOOD.GROCERIES
AL.PETS.0138	продукты	ru-RU	продукты	canonical	FOOD.GROCERIES	70	contains		active	human food -> FOOD.GROCERIES
AL.PETS.0139	хлеб	ru-RU	хлеб	canonical	FOOD.GROCERIES	70	contains		active	human food -> FOOD.GROCERIES
AL.PETS.0140	молоко	ru-RU	молоко	canonical	FOOD.GROCERIES	70	contains		active	human food -> FOOD.GROCERIES
AL.PETS.0141	как дрессировать	ru-RU	как дрессировать	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0142	как приучить к лотку	ru-RU	как приучить к лотку	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0143	инструкция	ru-RU	инструкция	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0144	советы	ru-RU	советы	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0145	форум	ru-RU	форум	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0146	отзывы	ru-RU	отзывы	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0147	скачать	ru-RU	скачать	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0148	игра	ru-RU	игра	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0149	обои	ru-RU	обои	blocked	BLOCKED	0	contains		active	content intent
AL.PETS.0150	капли на холку от блох	ru-RU	капли на холку от блох	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
AL.PETS.0151	таблетки от клещей для собак	ru-RU	таблетки от клещей для собак	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
AL.PETS.0152	пробиотик для собак	ru-RU	пробиотик для собак	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
AL.PETS.0153	ветеринарные препараты	ru-RU	ветеринарные препараты	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
AL.PETS.0154	антисептик для животных	ru-RU	антисептик для животных	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
AL.PETS.0155	перчатки для ухода за животными	ru-RU	перчатки для ухода за животными	browse_node	BN.PETS.HEALTH	72	contains		active	pet health extra
