alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.FASH.0102	сумка	ru-RU	сумка	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0103	сумки	ru-RU	сумки	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0104	рюкзак	ru-RU	рюкзак	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0105	рюкзаки	ru-RU	рюкзаки	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0106	сумка женская	ru-RU	сумка женская	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0107	сумка мужская	ru-RU	сумка мужская	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0108	сумка через плечо	ru-RU	сумка через плечо	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0109	клатч	ru-RU	клатч	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0110	шоппер	ru-RU	шоппер	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0111	портфель	ru-RU	портфель	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0112	сумка для ноутбука	ru-RU	сумка для ноутбука	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0113	рюкзак городской	ru-RU	рюкзак городской	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0114	рюкзак школьный	ru-RU	рюкзак школьный	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0115	чемодан	ru-RU	чемодан	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0116	дорожная сумка	ru-RU	дорожная сумка	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0117	сумка спортивная	ru-RU	сумка спортивная	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0118	поясная сумка	ru-RU	поясная сумка	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0119	бананка	ru-RU	бананка	browse_node	BN.FASH.BAGS	68	contains		active	bags
AL.FASH.0120	аксессуары	ru-RU	аксессуары	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0121	бижутерия	ru-RU	бижутерия	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0122	украшения	ru-RU	украшения	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0123	серьги	ru-RU	серьги	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0124	кольцо	ru-RU	кольцо	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0125	браслет	ru-RU	браслет	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0126	цепочка	ru-RU	цепочка	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0127	кулон	ru-RU	кулон	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0128	ремень	ru-RU	ремень	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0129	пояс	ru-RU	пояс	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0130	шапка	ru-RU	шапка	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0131	шляпа	ru-RU	шляпа	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0132	кепка	ru-RU	кепка	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0133	перчатки	ru-RU	перчатки	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0134	шарф	ru-RU	шарф	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0135	платок	ru-RU	платок	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0136	солнцезащитные очки	ru-RU	солнцезащитные очки	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0137	очки	ru-RU	очки	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0138	галстук	ru-RU	галстук	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0139	бабочка	ru-RU	бабочка	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0140	зонт	ru-RU	зонт	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0141	часы	ru-RU	часы	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0142	наручные часы	ru-RU	наручные часы	browse_node	BN.FASH.ACCESSORIES	66	contains		active	accessories
AL.FASH.0143	ремешок для часов	ru-RU	ремешок для часов	browse_node	BN.FASH.ACCESSORIES	55	contains		active	accessories
AL.FASH.0144	nike	ru-RU	nike	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0145	adidas	ru-RU	adidas	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0146	puma	ru-RU	puma	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0147	reebok	ru-RU	reebok	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0148	zara	ru-RU	zara	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0149	hm	ru-RU	hm	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0150	uniqlo	ru-RU	uniqlo	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0151	levi's	ru-RU	levi's	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0152	levis	ru-RU	levis	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0153	calvin klein	ru-RU	calvin klein	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0154	tommy hilfiger	ru-RU	tommy hilfiger	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0155	the north face	ru-RU	the north face	browse_node	BN.FASH	35	exact		active	brand-only ambiguous => root
AL.FASH.0156	выкройка	ru-RU	выкройка	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0157	как сшить	ru-RU	как сшить	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0158	как связать	ru-RU	как связать	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0159	схема вязания	ru-RU	схема вязания	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0160	крючком	ru-RU	крючком	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0161	спицами	ru-RU	спицами	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0162	выкройки бесплатно	ru-RU	выкройки бесплатно	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0163	мк	ru-RU	мк	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0164	мастер класс	ru-RU	мастер класс	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0165	скачать	ru-RU	скачать	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0166	игра	ru-RU	игра	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0167	обои	ru-RU	обои	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0168	инструкция	ru-RU	инструкция	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0169	ремонт	ru-RU	ремонт	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0170	перешить	ru-RU	перешить	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0171	переделка	ru-RU	переделка	blocked	BLOCKED	0	contains		active	noise / content intent, not offers
AL.FASH.0172	духи	ru-RU	духи	canonical	BEAUTY.FRAGRANCE	80	contains		active	beauty fragrance
AL.FASH.0173	парфюм	ru-RU	парфюм	canonical	BEAUTY.FRAGRANCE	80	contains		active	beauty fragrance
AL.FASH.0174	туалетная вода	ru-RU	туалетная вода	canonical	BEAUTY.FRAGRANCE	80	contains		active	beauty fragrance
AL.FASH.0175	одеколон	ru-RU	одеколон	canonical	BEAUTY.FRAGRANCE	80	contains		active	beauty fragrance
AL.FASH.0176	смарт часы	ru-RU	смарт часы	canonical	TECH.WEARABLES	85	contains		active	wearables are tech
AL.FASH.0177	smartwatch	ru-RU	smartwatch	canonical	TECH.WEARABLES	85	contains		active	wearables are tech
AL.FASH.0178	apple watch	ru-RU	apple watch	canonical	TECH.WEARABLES	85	contains		active	wearables are tech
AL.FASH.0179	фитнес браслет	ru-RU	фитнес браслет	canonical	TECH.WEARABLES	85	contains		active	wearables are tech
AL.FASH.0180	коляска	ru-RU	коляска	canonical	KIDS.STROLLERS_CARSEATS	90	contains		active	kids gear not clothing
AL.FASH.0181	автокресло	ru-RU	автокресло	canonical	KIDS.STROLLERS_CARSEATS	90	contains		active	kids gear not clothing
AL.FASH.0182	подгузники	ru-RU	подгузники	canonical	KIDS.BABY_GEAR	90	contains		active	kids gear not clothing
AL.FASH.0183	пеленки	ru-RU	пеленки	canonical	KIDS.BABY_GEAR	90	contains		active	kids gear not clothing
AL.FASH.0184	пеленки одноразовые	ru-RU	пеленки одноразовые	canonical	KIDS.BABY_GEAR	90	contains		active	kids gear not clothing
AL.FASH.COMMON.0185	мужская футболка	ru-RU	мужская футболка	browse_node	BN.FASH.MEN.02	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0186	мужские джинсы	ru-RU	мужские джинсы	browse_node	BN.FASH.MEN.04	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0187	пуховик мужской	ru-RU	пуховик мужской	browse_node	BN.FASH.MEN.01	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0188	рубашка мужская	ru-RU	рубашка мужская	browse_node	BN.FASH.MEN.03	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0189	мужское худи	ru-RU	мужское худи	browse_node	BN.FASH.MEN.03	84	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0190	женское платье	ru-RU	женское платье	browse_node	BN.FASH.WOMEN.02	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0191	женская блузка	ru-RU	женская блузка	browse_node	BN.FASH.WOMEN.03	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0192	юбка	ru-RU	юбка	browse_node	BN.FASH.WOMEN.05	84	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0193	женское пальто	ru-RU	женское пальто	browse_node	BN.FASH.WOMEN.01	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0194	детская футболка	ru-RU	детская футболка	browse_node	BN.FASH.KIDS	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0195	детская куртка	ru-RU	детская куртка	browse_node	BN.FASH.KIDS.05	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0196	школьная форма	ru-RU	школьная форма	browse_node	BN.FASH.KIDS.04	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.COMMON.0197	комбинезон для малыша	ru-RU	комбинезон для малыша	browse_node	BN.FASH.KIDS.01	86	contains		active	FASH.APPAREL_COMMON route guard
AL.FASH.MEN.0198	футболка мужская	ru-RU	футболка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0199	мужская футболка	ru-RU	мужская футболка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0200	мужские футболки	ru-RU	мужские футболки	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0201	футба мужская	ru-RU	футба мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0202	t shirt мужской	ru-RU	t shirt мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0203	tshirt мужской	ru-RU	tshirt мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0204	майка футболка мужская	ru-RU	майка футболка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0205	лонгслив мужской	ru-RU	лонгслив мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0206	мужской лонгслив	ru-RU	мужской лонгслив	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0207	футболка с длинным рукавом мужская	ru-RU	футболка с длинным рукавом мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0208	long sleeve мужской	ru-RU	long sleeve мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0209	рубашка мужская	ru-RU	рубашка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0210	мужская рубашка	ru-RU	мужская рубашка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0211	сорочка мужская	ru-RU	сорочка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0212	рубашка на мужчину	ru-RU	рубашка на мужчину	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0213	shirt men	ru-RU	shirt men	canonical	FASH.MEN	85	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0214	поло мужское	ru-RU	поло мужское	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0215	мужское поло	ru-RU	мужское поло	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0216	футболка поло мужская	ru-RU	футболка поло мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0217	polo men	ru-RU	polo men	canonical	FASH.MEN	85	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0218	водолазка мужская	ru-RU	водолазка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0219	мужская водолазка	ru-RU	мужская водолазка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0220	гольф мужской	ru-RU	гольф мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0221	худи мужское	ru-RU	худи мужское	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0222	мужское худи	ru-RU	мужское худи	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0223	толстовка с капюшоном мужская	ru-RU	толстовка с капюшоном мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0224	hoodie men	ru-RU	hoodie men	canonical	FASH.MEN	85	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0225	свитшот мужской	ru-RU	свитшот мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0226	мужской свитшот	ru-RU	мужской свитшот	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0227	толстовка мужская без капюшона	ru-RU	толстовка мужская без капюшона	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0228	свитер мужской	ru-RU	свитер мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0229	мужской свитер	ru-RU	мужской свитер	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0230	джемпер мужской	ru-RU	джемпер мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0231	пуловер мужской	ru-RU	пуловер мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0232	кардиган мужской	ru-RU	кардиган мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0233	мужской кардиган	ru-RU	мужской кардиган	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0234	кофта мужская на пуговицах	ru-RU	кофта мужская на пуговицах	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
