alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.SPORT.0041	городской велосипед	ru-RU	городской велосипед	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0042	шоссейный велосипед	ru-RU	шоссейный велосипед	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0043	электровелосипед	ru-RU	электровелосипед	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0044	e-bike	ru-RU	e-bike	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0045	самокат	ru-RU	самокат	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0046	самокаты	ru-RU	самокаты	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0047	электросамокат	ru-RU	электросамокат	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0048	e-scooter	ru-RU	e-scooter	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0049	шлем велосипедный	ru-RU	шлем велосипедный	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0050	велозамок	ru-RU	велозамок	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0051	насос для велосипеда	ru-RU	насос для велосипеда	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0052	камера велосипедная	ru-RU	камера велосипедная	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0053	покрышка	ru-RU	покрышка	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0054	цепь велосипедная	ru-RU	цепь велосипедная	browse_node	BN.SPORT.BIKES	76	contains		active	bikes/scooters
AL.SPORT.0055	палатка	ru-RU	палатка	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0056	палатки	ru-RU	палатки	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0057	спальник	ru-RU	спальник	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0058	спальный мешок	ru-RU	спальный мешок	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0059	рюкзак туристический	ru-RU	рюкзак туристический	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0060	рюкзак походный	ru-RU	рюкзак походный	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0061	горелка туристическая	ru-RU	горелка туристическая	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0062	газовый баллон	ru-RU	газовый баллон	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0063	котелок	ru-RU	котелок	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0064	котелок туристический	ru-RU	котелок туристический	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0065	термос	ru-RU	термос	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0066	фляга	ru-RU	фляга	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0067	каремат	ru-RU	каремат	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0068	коврик туристический	ru-RU	коврик туристический	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0069	фонарь кемпинговый	ru-RU	фонарь кемпинговый	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0070	трекинговые палки	ru-RU	трекинговые палки	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0071	походная посуда	ru-RU	походная посуда	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0072	набор для кемпинга	ru-RU	набор для кемпинга	browse_node	BN.SPORT.OUTDOOR	74	contains		active	outdoor/camping
AL.SPORT.0073	мяч футбольный	ru-RU	мяч футбольный	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0074	мяч баскетбольный	ru-RU	мяч баскетбольный	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0075	мяч волейбольный	ru-RU	мяч волейбольный	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0076	перчатки боксерские	ru-RU	перчатки боксерские	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0077	боксерская груша	ru-RU	боксерская груша	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0078	каппа	ru-RU	каппа	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0079	ракетка теннисная	ru-RU	ракетка теннисная	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0080	ракетка для бадминтона	ru-RU	ракетка для бадминтона	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0081	воланчики	ru-RU	воланчики	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0082	лыжи	ru-RU	лыжи	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0083	сноуборд	ru-RU	сноуборд	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0084	ботинки для сноуборда	ru-RU	ботинки для сноуборда	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0085	коньки	ru-RU	коньки	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0086	ролики	ru-RU	ролики	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0087	скейтборд	ru-RU	скейтборд	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0088	шлем для роликов	ru-RU	шлем для роликов	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0089	защита для роликов	ru-RU	защита для роликов	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0090	плавательные очки	ru-RU	плавательные очки	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0091	шапочка для плавания	ru-RU	шапочка для плавания	browse_node	BN.SPORT.EQUIP	70	contains		active	sports equipment
AL.SPORT.0092	набор для рисования	ru-RU	набор для рисования	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0093	краски акриловые	ru-RU	краски акриловые	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0094	кисти для рисования	ru-RU	кисти для рисования	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0095	мольберт	ru-RU	мольберт	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0096	холст	ru-RU	холст	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0097	набор для рукоделия	ru-RU	набор для рукоделия	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0098	пряжа	ru-RU	пряжа	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0099	вязание	ru-RU	вязание	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0100	вышивка	ru-RU	вышивка	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0101	алмазная мозаика	ru-RU	алмазная мозаика	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0102	гитара	ru-RU	гитара	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0103	укулеле	ru-RU	укулеле	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0104	синтезатор	ru-RU	синтезатор	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0105	барабаны	ru-RU	барабаны	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0106	струны для гитары	ru-RU	струны для гитары	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0107	моделизм	ru-RU	моделизм	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0108	радиоуправляемая модель	ru-RU	радиоуправляемая модель	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0109	набор для сборки модели	ru-RU	набор для сборки модели	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0110	сборная модель	ru-RU	сборная модель	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0111	коллекционная фигурка	ru-RU	коллекционная фигурка	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0112	монеты коллекционные	ru-RU	монеты коллекционные	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0113	альбом для монет	ru-RU	альбом для монет	browse_node	BN.SPORT.HOBBY	66	contains		active	hobby/creativity
AL.SPORT.0114	витамин d3	ru-RU	витамин d3	canonical	BEAUTY.HEALTH	88	contains		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0115	омега 3	ru-RU	омега 3	canonical	BEAUTY.HEALTH	88	contains		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0116	магний	ru-RU	магний	canonical	BEAUTY.HEALTH	88	contains		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0117	коллаген	ru-RU	коллаген	canonical	BEAUTY.HEALTH	88	contains		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0118	бады	ru-RU	бады	canonical	BEAUTY.HEALTH	88	contains		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0119	бад	ru-RU	бад	canonical	BEAUTY.HEALTH	88	exact		active	supplements -> BEAUTY.HEALTH
AL.SPORT.0120	куртка туристическая	ru-RU	куртка туристическая	browse_node	BN.SPORT.FITNESS	60	contains		active	sportswear kept in SPORT.FITNESS (no FASH sports leaf in taxonomy slice)
AL.SPORT.0121	ботинки треккинговые	ru-RU	ботинки треккинговые	blocked	BLOCKED	0	contains		active	no apparel leaf here
AL.SPORT.0122	кроссовки беговые	ru-RU	кроссовки беговые	browse_node	BN.SPORT.FITNESS	60	contains		active	sportswear kept in SPORT.FITNESS (no FASH sports leaf in taxonomy slice)
AL.SPORT.0123	термобелье	ru-RU	термобелье	browse_node	BN.SPORT.FITNESS	60	contains		active	sportswear kept in SPORT.FITNESS (no FASH sports leaf in taxonomy slice)
AL.SPORT.0124	спортивная одежда	ru-RU	спортивная одежда	blocked	BLOCKED	0	contains		active	no apparel leaf here
AL.SPORT.0125	костюм спортивный	ru-RU	костюм спортивный	blocked	BLOCKED	0	contains		active	no apparel leaf here
AL.SPORT.0126	набор инструментов для велосипеда	ru-RU	набор инструментов для велосипеда	canonical	HOME.REPAIR_TOOLS	60	contains		active	tools -> HOME.REPAIR_TOOLS
AL.SPORT.0127	ремкомплект	ru-RU	ремкомплект	canonical	HOME.REPAIR_TOOLS	60	contains		active	tools -> HOME.REPAIR_TOOLS
AL.SPORT.0128	как накачать пресс	ru-RU	как накачать пресс	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0129	программа тренировок	ru-RU	программа тренировок	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0130	упражнения	ru-RU	упражнения	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0131	инструкция	ru-RU	инструкция	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0132	форум	ru-RU	форум	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0133	отзывы	ru-RU	отзывы	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0134	скачать	ru-RU	скачать	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0135	игра	ru-RU	игра	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0136	обои	ru-RU	обои	blocked	BLOCKED	0	contains		active	content intent
AL.SPORT.0137	спортивный инвентарь	ru-RU	спортивный инвентарь	browse_node	BN.SPORT.EQUIP	70	contains		active	category browse
AL.SPORT.0138	фитнес и тренировки	ru-RU	фитнес и тренировки	browse_node	BN.SPORT.FITNESS	72	contains		active	category browse
AL.SPORT.0139	хобби и творчество	ru-RU	хобби и творчество	browse_node	BN.SPORT.HOBBY	66	contains		active	category browse
